from,to,amount
"Alistipes onderdonkii subsp. vulgaris 3BBH6","CBM58",1
"Alistipes onderdonkii subsp. vulgaris 3BBH6","CBM62",1
"Alistipes onderdonkii subsp. vulgaris 3BBH6","CBM66",1
"Alistipes onderdonkii subsp. vulgaris 3BBH6","CBM67",1
"Alistipes onderdonkii subsp. vulgaris 3BBH6","CBM0",2
"Alistipes sp. dk3624","GH2",7
"Alistipes sp. dk3624","GH3",3
"Alistipes sp. dk3624","GH13",1
"Alistipes sp. dk3624","GH20",4
"Alistipes sp. dk3624","GH23",4
"Alistipes sp. dk3624","GH24",1
"Alistipes sp. dk3624","GH25",1
"Alistipes sp. dk3624","GH29",1
"Alistipes sp. dk3624","GH31",1
"Alistipes sp. dk3624","GH32",2
"Alistipes sp. dk3624","GH33",1
"Alistipes sp. dk3624","GH36",4
"Alistipes sp. dk3624","GH37",1
"Alistipes sp. dk3624","GH39",1
"Alistipes sp. dk3624","GH42",1
"Alistipes sp. dk3624","GH43",5
"Alistipes sp. dk3624","GH57",1
"Alistipes sp. dk3624","GH73",1
"Alistipes sp. dk3624","GH78",17
"Alistipes sp. dk3624","GH88",1
"Alistipes sp. dk3624","GH92",2
"Alistipes sp. dk3624","GH95",1
"Alistipes sp. dk3624","GH106",8
"Alistipes sp. dk3624","GH108",1
"Alistipes sp. dk3624","GH109",1
"Alistipes sp. dk3624","GH133",1
"Alistipes sp. dk3624","GH137",1
"Alistipes sp. dk3624","GH144",2
"Alistipes sp. dk3624","GH146",1
"Alistipes sp. dk3624","GH154",1
"Alistipes sp. dk3624","GH163",1
"Alistipes sp. dk3624","GH171",2
"Alistipes sp. dk3624","GH0",6
"Alistipes sp. dk3624","GT2",17
"Alistipes sp. dk3624","GT3",1
"Alistipes sp. dk3624","GT4",8
"Alistipes sp. dk3624","GT5",1
"Alistipes sp. dk3624","GT9",1
"Alistipes sp. dk3624","GT19",1
"Alistipes sp. dk3624","GT28",1
"Alistipes sp. dk3624","GT30",1
"Alistipes sp. dk3624","GT32",1
"Alistipes sp. dk3624","GT35",1
"Alistipes sp. dk3624","GT51",2
"Alistipes sp. dk3624","PL35",1
"Alistipes sp. dk3624","CE4",1
"Alistipes sp. dk3624","CE7",1
"Alistipes sp. dk3624","CE11",1
"Alistipes sp. dk3624","CBM6",2
"Alistipes sp. dk3624","CBM48",1
"Alistipes sp. dk3624","CBM50",8
"Alistipes sp. dk3624","CBM62",3
"Alistipes sp. dk3624","CBM67",8
"Alistipes shahii WAL 8301","GH2",8
"Alistipes shahii WAL 8301","GH3",6
"Alistipes shahii WAL 8301","GH5",1
"Alistipes shahii WAL 8301","GH13",6
"Alistipes shahii WAL 8301","GH18",9
"Alistipes shahii WAL 8301","GH20",6
"Alistipes shahii WAL 8301","GH23",2
"Alistipes shahii WAL 8301","GH28",2
"Alistipes shahii WAL 8301","GH29",1
"Alistipes shahii WAL 8301","GH30",1
"Alistipes shahii WAL 8301","GH36",3
"Alistipes shahii WAL 8301","GH43",1
"Alistipes shahii WAL 8301","GH57",1
"Alistipes shahii WAL 8301","GH65",2
"Alistipes shahii WAL 8301","GH73",1
"Alistipes shahii WAL 8301","GH77",1
"Alistipes shahii WAL 8301","GH88",4
"Alistipes shahii WAL 8301","GH89",1
"Alistipes shahii WAL 8301","GH92",1
"Alistipes shahii WAL 8301","GH97",4
"Alistipes shahii WAL 8301","GH105",1
"Alistipes shahii WAL 8301","GH109",1
"Alistipes shahii WAL 8301","GH123",1
"Alistipes shahii WAL 8301","GH130",2
"Alistipes shahii WAL 8301","GT2",12
"Alistipes shahii WAL 8301","GT3",1
"Alistipes shahii WAL 8301","GT4",8
"Alistipes shahii WAL 8301","GT5",1
"Alistipes shahii WAL 8301","GT28",1
"Alistipes shahii WAL 8301","GT30",1
"Alistipes shahii WAL 8301","GT32",1
"Alistipes shahii WAL 8301","GT35",1
"Alistipes shahii WAL 8301","GT51",2
"Alistipes shahii WAL 8301","GT0",1
"Alistipes shahii WAL 8301","PL1",1
"Alistipes shahii WAL 8301","PL8",3
"Alistipes shahii WAL 8301","PL12",4
"Alistipes shahii WAL 8301","PL13",1
"Alistipes shahii WAL 8301","PL29",1
"Alistipes shahii WAL 8301","PL33",1
"Alistipes shahii WAL 8301","PL35",1
"Alistipes shahii WAL 8301","CE2",3
"Alistipes shahii WAL 8301","CE4",1
"Alistipes shahii WAL 8301","CE8",1
"Alistipes shahii WAL 8301","CE11",1
"Alistipes shahii WAL 8301","CE15",1
"Alistipes shahii WAL 8301","CBM20",2
"Alistipes shahii WAL 8301","CBM32",1
"Alistipes shahii WAL 8301","CBM48",1
"Alistipes shahii WAL 8301","CBM50",1
"Alistipes shahii WAL 8301","CBM58",1
"Alistipes dispar 5CPEGH6","GH2",10
"Alistipes dispar 5CPEGH6","GH3",1
"Alistipes dispar 5CPEGH6","GH5",2
"Alistipes dispar 5CPEGH6","GH13",2
"Alistipes dispar 5CPEGH6","GH15",1
"Alistipes dispar 5CPEGH6","GH16",1
"Alistipes dispar 5CPEGH6","GH18",5
"Alistipes dispar 5CPEGH6","GH20",6
"Alistipes dispar 5CPEGH6","GH23",2
"Alistipes dispar 5CPEGH6","GH26",4
"Alistipes dispar 5CPEGH6","GH27",1
"Alistipes dispar 5CPEGH6","GH29",2
"Alistipes dispar 5CPEGH6","GH30",1
"Alistipes dispar 5CPEGH6","GH31",1
"Alistipes dispar 5CPEGH6","GH32",1
"Alistipes dispar 5CPEGH6","GH33",1
"Alistipes dispar 5CPEGH6","GH36",2
"Alistipes dispar 5CPEGH6","GH38",2
"Alistipes dispar 5CPEGH6","GH43",2
"Alistipes dispar 5CPEGH6","GH51",1
"Alistipes dispar 5CPEGH6","GH57",1
"Alistipes dispar 5CPEGH6","GH63",1
"Alistipes dispar 5CPEGH6","GH73",1
"Alistipes dispar 5CPEGH6","GH77",1
"Alistipes dispar 5CPEGH6","GH78",3
"Alistipes dispar 5CPEGH6","GH84",1
"Alistipes dispar 5CPEGH6","GH89",2
"Alistipes dispar 5CPEGH6","GH92",10
"Alistipes dispar 5CPEGH6","GH97",8
"Alistipes dispar 5CPEGH6","GH106",2
"Alistipes dispar 5CPEGH6","GH109",1
"Alistipes dispar 5CPEGH6","GH123",1
"Alistipes dispar 5CPEGH6","GH125",1
"Alistipes dispar 5CPEGH6","GH130",3
"Alistipes dispar 5CPEGH6","GH133",1
"Alistipes dispar 5CPEGH6","GH171",1
"Alistipes dispar 5CPEGH6","GH0",3
"Alistipes dispar 5CPEGH6","GT2",12
"Alistipes dispar 5CPEGH6","GT3",1
"Alistipes dispar 5CPEGH6","GT4",9
"Alistipes dispar 5CPEGH6","GT5",1
"Alistipes dispar 5CPEGH6","GT9",1
"Alistipes dispar 5CPEGH6","GT19",1
"Alistipes dispar 5CPEGH6","GT20",1
"Alistipes dispar 5CPEGH6","GT22",1
"Alistipes dispar 5CPEGH6","GT28",1
"Alistipes dispar 5CPEGH6","GT30",1
"Alistipes dispar 5CPEGH6","GT35",1
"Alistipes dispar 5CPEGH6","GT51",1
"Alistipes dispar 5CPEGH6","CE2",3
"Alistipes dispar 5CPEGH6","CE4",1
"Alistipes dispar 5CPEGH6","CE9",1
"Alistipes dispar 5CPEGH6","CE11",1
"Alistipes dispar 5CPEGH6","CE0",1
"Alistipes dispar 5CPEGH6","CBM20",1
"Alistipes dispar 5CPEGH6","CBM32",2
"Alistipes dispar 5CPEGH6","CBM48",1
"Alistipes dispar 5CPEGH6","CBM50",5
"Alistipes dispar 5CPEGH6","CBM62",1
"Alkalitalea saponilacus DSM 24412","GH2",14
"Alkalitalea saponilacus DSM 24412","GH3",7
"Alkalitalea saponilacus DSM 24412","GH5",7
"Alkalitalea saponilacus DSM 24412","GH8",1
"Alkalitalea saponilacus DSM 24412","GH9",2
"Alkalitalea saponilacus DSM 24412","GH10",5
"Alkalitalea saponilacus DSM 24412","GH11",3
"Alkalitalea saponilacus DSM 24412","GH13",10
"Alkalitalea saponilacus DSM 24412","GH15",1
"Alkalitalea saponilacus DSM 24412","GH16",5
"Alkalitalea saponilacus DSM 24412","GH17",1
"Alkalitalea saponilacus DSM 24412","GH20",1
"Alkalitalea saponilacus DSM 24412","GH23",4
"Alkalitalea saponilacus DSM 24412","GH26",2
"Alkalitalea saponilacus DSM 24412","GH28",4
"Alkalitalea saponilacus DSM 24412","GH30",2
"Alkalitalea saponilacus DSM 24412","GH31",4
"Alkalitalea saponilacus DSM 24412","GH35",1
"Alkalitalea saponilacus DSM 24412","GH42",2
"Alkalitalea saponilacus DSM 24412","GH43",34
"Alkalitalea saponilacus DSM 24412","GH50",1
"Alkalitalea saponilacus DSM 24412","GH51",2
"Alkalitalea saponilacus DSM 24412","GH53",2
"Alkalitalea saponilacus DSM 24412","GH57",1
"Alkalitalea saponilacus DSM 24412","GH65",1
"Alkalitalea saponilacus DSM 24412","GH67",1
"Alkalitalea saponilacus DSM 24412","GH73",1
"Alkalitalea saponilacus DSM 24412","GH77",1
"Alkalitalea saponilacus DSM 24412","GH78",1
"Alkalitalea saponilacus DSM 24412","GH94",1
"Alkalitalea saponilacus DSM 24412","GH95",2
"Alkalitalea saponilacus DSM 24412","GH97",5
"Alkalitalea saponilacus DSM 24412","GH105",6
"Alkalitalea saponilacus DSM 24412","GH106",1
"Alkalitalea saponilacus DSM 24412","GH115",3
"Alkalitalea saponilacus DSM 24412","GH130",2
"Alkalitalea saponilacus DSM 24412","GH133",1
"Alkalitalea saponilacus DSM 24412","GH145",1
"Alkalitalea saponilacus DSM 24412","GH146",4
"Alkalitalea saponilacus DSM 24412","GH147",1
"Alkalitalea saponilacus DSM 24412","GH149",1
"Alkalitalea saponilacus DSM 24412","GH154",1
"Alkalitalea saponilacus DSM 24412","GH159",1
"Alkalitalea saponilacus DSM 24412","GH171",2
"Alkalitalea saponilacus DSM 24412","GH0",3
"Alkalitalea saponilacus DSM 24412","GT2",21
"Alkalitalea saponilacus DSM 24412","GT3",1
"Alkalitalea saponilacus DSM 24412","GT4",18
"Alkalitalea saponilacus DSM 24412","GT5",1
"Alkalitalea saponilacus DSM 24412","GT19",1
"Alkalitalea saponilacus DSM 24412","GT20",1
"Alkalitalea saponilacus DSM 24412","GT26",1
"Alkalitalea saponilacus DSM 24412","GT28",2
"Alkalitalea saponilacus DSM 24412","GT30",1
"Alkalitalea saponilacus DSM 24412","GT35",1
"Alkalitalea saponilacus DSM 24412","GT51",3
"Alkalitalea saponilacus DSM 24412","GT0",1
"Alkalitalea saponilacus DSM 24412","PL1",7
"Alkalitalea saponilacus DSM 24412","PL9",2
"Alkalitalea saponilacus DSM 24412","PL11",2
"Alkalitalea saponilacus DSM 24412","PL22",1
"Alkalitalea saponilacus DSM 24412","PL26",1
"Alkalitalea saponilacus DSM 24412","CE1",1
"Alkalitalea saponilacus DSM 24412","CE4",1
"Alkalitalea saponilacus DSM 24412","CE6",1
"Alkalitalea saponilacus DSM 24412","CE8",2
"Alkalitalea saponilacus DSM 24412","CE11",1
"Alkalitalea saponilacus DSM 24412","CE12",4
"Alkalitalea saponilacus DSM 24412","CE0",7
"Alkalitalea saponilacus DSM 24412","CBM4",4
"Alkalitalea saponilacus DSM 24412","CBM6",7
"Alkalitalea saponilacus DSM 24412","CBM13",10
"Alkalitalea saponilacus DSM 24412","CBM36",2
"Alkalitalea saponilacus DSM 24412","CBM48",8
"Alkalitalea saponilacus DSM 24412","CBM50",9
"Alkalitalea saponilacus DSM 24412","CBM57",1
"Alkalitalea saponilacus DSM 24412","CBM62",1
"Alkalitalea saponilacus DSM 24412","CBM67",1
"Alloprevotella sp. E39","GH2",3
"Alloprevotella sp. E39","GH3",1
"Alloprevotella sp. E39","GH5",1
"Alloprevotella sp. E39","GH13",2
"Alloprevotella sp. E39","GH16",1
"Alloprevotella sp. E39","GH20",8
"Alloprevotella sp. E39","GH23",2
"Alloprevotella sp. E39","GH25",2
"Alloprevotella sp. E39","GH27",1
"Alloprevotella sp. E39","GH29",5
"Alloprevotella sp. E39","GH31",1
"Alloprevotella sp. E39","GH33",3
"Alloprevotella sp. E39","GH36",2
"Alloprevotella sp. E39","GH43",1
"Alloprevotella sp. E39","GH57",1
"Alloprevotella sp. E39","GH73",1
"Alloprevotella sp. E39","GH77",1
"Alloprevotella sp. E39","GH84",2
"Alloprevotella sp. E39","GH85",2
"Alloprevotella sp. E39","GH89",2
"Alloprevotella sp. E39","GH92",3
"Alloprevotella sp. E39","GH95",3
"Alloprevotella sp. E39","GH109",2
"Alloprevotella sp. E39","GH123",1
"Alloprevotella sp. E39","GH125",1
"Alloprevotella sp. E39","GH130",1
"Alloprevotella sp. E39","GH133",1
"Alloprevotella sp. E39","GH163",1
"Alloprevotella sp. E39","GH0",1
"Alloprevotella sp. E39","GT2",24
"Alloprevotella sp. E39","GT3",1
"Alloprevotella sp. E39","GT4",10
"Alloprevotella sp. E39","GT5",1
"Alloprevotella sp. E39","GT9",1
"Alloprevotella sp. E39","GT19",1
"Alloprevotella sp. E39","GT26",1
"Alloprevotella sp. E39","GT28",1
"Alloprevotella sp. E39","GT30",1
"Alloprevotella sp. E39","GT35",1
"Alloprevotella sp. E39","GT51",3
"Alloprevotella sp. E39","GT0",2
"Alloprevotella sp. E39","CE2",1
"Alloprevotella sp. E39","CE4",1
"Alloprevotella sp. E39","CE9",1
"Alloprevotella sp. E39","CE11",1
"Alloprevotella sp. E39","CBM32",2
"Alloprevotella sp. E39","CBM48",1
"Alloprevotella sp. E39","CBM50",3
"Alloprevotella sp. E39","CBM51",1
"Alloprevotella sp. E39","CBM72",1
"Alloprevotella sp. E39","CBM0",2
"Altibacter sp. ALE3EI","GH2",1
"Altibacter sp. ALE3EI","GH3",1
"Altibacter sp. ALE3EI","GH20",1
"Altibacter sp. ALE3EI","GH23",2
"Altibacter sp. ALE3EI","GH73",1
"Altibacter sp. ALE3EI","GH92",1
"Altibacter sp. ALE3EI","GH113",1
"Altibacter sp. ALE3EI","GH171",1
"Altibacter sp. ALE3EI","GT2",27
"Altibacter sp. ALE3EI","GT4",16
"Altibacter sp. ALE3EI","GT5",1
"Altibacter sp. ALE3EI","GT9",1
"Altibacter sp. ALE3EI","GT19",1
"Altibacter sp. ALE3EI","GT28",1
"Altibacter sp. ALE3EI","GT30",1
"Altibacter sp. ALE3EI","GT51",3
"Altibacter sp. ALE3EI","GT83",1
"Altibacter sp. ALE3EI","GT0",4
"Altibacter sp. ALE3EI","CE4",1
"Altibacter sp. ALE3EI","CE11",1
"Altibacter sp. ALE3EI","CBM50",6
"Antarcticibacterium arcticum PAMC 28998","GH2",1
"Antarcticibacterium arcticum PAMC 28998","GH3",4
"Antarcticibacterium arcticum PAMC 28998","GH13",11
"Antarcticibacterium arcticum PAMC 28998","GH15",1
"Antarcticibacterium arcticum PAMC 28998","GH16",2
"Antarcticibacterium arcticum PAMC 28998","GH19",1
"Antarcticibacterium arcticum PAMC 28998","GH20",1
"Antarcticibacterium arcticum PAMC 28998","GH23",2
"Antarcticibacterium arcticum PAMC 28998","GH26",2
"Antarcticibacterium arcticum PAMC 28998","GH30",1
"Antarcticibacterium arcticum PAMC 28998","GH31",1
"Antarcticibacterium arcticum PAMC 28998","GH43",2
"Antarcticibacterium arcticum PAMC 28998","GH57",2
"Antarcticibacterium arcticum PAMC 28998","GH65",1
"Antarcticibacterium arcticum PAMC 28998","GH73",1
"Antarcticibacterium arcticum PAMC 28998","GH77",1
"Antarcticibacterium arcticum PAMC 28998","GH136",1
"Antarcticibacterium arcticum PAMC 28998","GH144",2
"Antarcticibacterium arcticum PAMC 28998","GH147",1
"Antarcticibacterium arcticum PAMC 28998","GH158",1
"Antarcticibacterium arcticum PAMC 28998","GH171",2
"Antarcticibacterium arcticum PAMC 28998","GT2",29
"Antarcticibacterium arcticum PAMC 28998","GT4",18
"Antarcticibacterium arcticum PAMC 28998","GT5",1
"Antarcticibacterium arcticum PAMC 28998","GT9",2
"Antarcticibacterium arcticum PAMC 28998","GT10",1
"Antarcticibacterium arcticum PAMC 28998","GT11",1
"Antarcticibacterium arcticum PAMC 28998","GT14",1
"Antarcticibacterium arcticum PAMC 28998","GT19",1
"Antarcticibacterium arcticum PAMC 28998","GT20",1
"Antarcticibacterium arcticum PAMC 28998","GT28",1
"Antarcticibacterium arcticum PAMC 28998","GT30",1
"Antarcticibacterium arcticum PAMC 28998","GT51",4
"Antarcticibacterium arcticum PAMC 28998","GT0",3
"Antarcticibacterium arcticum PAMC 28998","CE4",2
"Antarcticibacterium arcticum PAMC 28998","CE11",1
"Antarcticibacterium arcticum PAMC 28998","CE14",1
"Antarcticibacterium arcticum PAMC 28998","CBM48",2
"Antarcticibacterium arcticum PAMC 28998","CBM50",8
"Anseongella ginsenosidimutans Gsoil 524","GH2",2
"Anseongella ginsenosidimutans Gsoil 524","GH3",1
"Anseongella ginsenosidimutans Gsoil 524","GH5",2
"Anseongella ginsenosidimutans Gsoil 524","GH9",1
"Anseongella ginsenosidimutans Gsoil 524","GH10",1
"Anseongella ginsenosidimutans Gsoil 524","GH13",7
"Anseongella ginsenosidimutans Gsoil 524","GH15",1
"Anseongella ginsenosidimutans Gsoil 524","GH16",1
"Anseongella ginsenosidimutans Gsoil 524","GH18",1
"Anseongella ginsenosidimutans Gsoil 524","GH20",5
"Anseongella ginsenosidimutans Gsoil 524","GH23",3
"Anseongella ginsenosidimutans Gsoil 524","GH25",1
"Anseongella ginsenosidimutans Gsoil 524","GH28",1
"Anseongella ginsenosidimutans Gsoil 524","GH29",1
"Anseongella ginsenosidimutans Gsoil 524","GH32",1
"Anseongella ginsenosidimutans Gsoil 524","GH33",7
"Anseongella ginsenosidimutans Gsoil 524","GH43",8
"Anseongella ginsenosidimutans Gsoil 524","GH73",1
"Anseongella ginsenosidimutans Gsoil 524","GH76",1
"Anseongella ginsenosidimutans Gsoil 524","GH77",1
"Anseongella ginsenosidimutans Gsoil 524","GH78",3
"Anseongella ginsenosidimutans Gsoil 524","GH88",1
"Anseongella ginsenosidimutans Gsoil 524","GH89",1
"Anseongella ginsenosidimutans Gsoil 524","GH92",4
"Anseongella ginsenosidimutans Gsoil 524","GH95",3
"Anseongella ginsenosidimutans Gsoil 524","GH105",1
"Anseongella ginsenosidimutans Gsoil 524","GH106",1
"Anseongella ginsenosidimutans Gsoil 524","GH109",1
"Anseongella ginsenosidimutans Gsoil 524","GH123",1
"Anseongella ginsenosidimutans Gsoil 524","GH130",1
"Anseongella ginsenosidimutans Gsoil 524","GH140",1
"Anseongella ginsenosidimutans Gsoil 524","GH141",1
"Anseongella ginsenosidimutans Gsoil 524","GH144",1
"Anseongella ginsenosidimutans Gsoil 524","GH171",1
"Anseongella ginsenosidimutans Gsoil 524","GH0",10
"Anseongella ginsenosidimutans Gsoil 524","GT1",2
"Anseongella ginsenosidimutans Gsoil 524","GT2",22
"Anseongella ginsenosidimutans Gsoil 524","GT4",18
"Anseongella ginsenosidimutans Gsoil 524","GT5",1
"Anseongella ginsenosidimutans Gsoil 524","GT9",5
"Anseongella ginsenosidimutans Gsoil 524","GT11",1
"Anseongella ginsenosidimutans Gsoil 524","GT19",1
"Anseongella ginsenosidimutans Gsoil 524","GT20",2
"Anseongella ginsenosidimutans Gsoil 524","GT26",1
"Anseongella ginsenosidimutans Gsoil 524","GT30",1
"Anseongella ginsenosidimutans Gsoil 524","GT51",5
"Anseongella ginsenosidimutans Gsoil 524","GT0",6
"Anseongella ginsenosidimutans Gsoil 524","PL10",1
"Anseongella ginsenosidimutans Gsoil 524","PL35",1
"Anseongella ginsenosidimutans Gsoil 524","PL0",1
"Anseongella ginsenosidimutans Gsoil 524","CE4",1
"Anseongella ginsenosidimutans Gsoil 524","CE9",1
"Anseongella ginsenosidimutans Gsoil 524","CE11",1
"Anseongella ginsenosidimutans Gsoil 524","CE14",1
"Anseongella ginsenosidimutans Gsoil 524","CE15",1
"Anseongella ginsenosidimutans Gsoil 524","CE0",1
"Anseongella ginsenosidimutans Gsoil 524","CBM6",2
"Anseongella ginsenosidimutans Gsoil 524","CBM32",2
"Anseongella ginsenosidimutans Gsoil 524","CBM38",1
"Anseongella ginsenosidimutans Gsoil 524","CBM48",3
"Anseongella ginsenosidimutans Gsoil 524","CBM50",5
"Anseongella ginsenosidimutans Gsoil 524","CBM67",1
"Apibacter sp. B2966","GH3",2
"Apibacter sp. B2966","GH19",1
"Apibacter sp. B2966","GH25",1
"Apibacter sp. B2966","GH73",1
"Apibacter sp. B2966","GH0",3
"Apibacter sp. B2966","GT1",2
"Apibacter sp. B2966","GT2",26
"Apibacter sp. B2966","GT4",11
"Apibacter sp. B2966","GT5",1
"Apibacter sp. B2966","GT9",3
"Apibacter sp. B2966","GT14",2
"Apibacter sp. B2966","GT19",1
"Apibacter sp. B2966","GT28",1
"Apibacter sp. B2966","GT30",1
"Apibacter sp. B2966","GT32",1
"Apibacter sp. B2966","GT51",2
"Apibacter sp. B2966","GT0",1
"Apibacter sp. B2966","CE11",1
"Apibacter sp. B2966","CE14",1
"Apibacter sp. B2966","CBM50",5
"Antarcticibacterium flavum KCTC 52984","GH2",3
"Antarcticibacterium flavum KCTC 52984","GH3",5
"Antarcticibacterium flavum KCTC 52984","GH13",13
"Antarcticibacterium flavum KCTC 52984","GH15",1
"Antarcticibacterium flavum KCTC 52984","GH16",2
"Antarcticibacterium flavum KCTC 52984","GH20",1
"Antarcticibacterium flavum KCTC 52984","GH23",2
"Antarcticibacterium flavum KCTC 52984","GH26",2
"Antarcticibacterium flavum KCTC 52984","GH30",1
"Antarcticibacterium flavum KCTC 52984","GH32",4
"Antarcticibacterium flavum KCTC 52984","GH37",1
"Antarcticibacterium flavum KCTC 52984","GH43",2
"Antarcticibacterium flavum KCTC 52984","GH57",1
"Antarcticibacterium flavum KCTC 52984","GH65",2
"Antarcticibacterium flavum KCTC 52984","GH73",1
"Antarcticibacterium flavum KCTC 52984","GH77",2
"Antarcticibacterium flavum KCTC 52984","GH97",2
"Antarcticibacterium flavum KCTC 52984","GH136",1
"Antarcticibacterium flavum KCTC 52984","GH144",3
"Antarcticibacterium flavum KCTC 52984","GH147",1
"Antarcticibacterium flavum KCTC 52984","GH158",1
"Antarcticibacterium flavum KCTC 52984","GH171",1
"Antarcticibacterium flavum KCTC 52984","GT2",31
"Antarcticibacterium flavum KCTC 52984","GT4",22
"Antarcticibacterium flavum KCTC 52984","GT5",2
"Antarcticibacterium flavum KCTC 52984","GT8",1
"Antarcticibacterium flavum KCTC 52984","GT9",2
"Antarcticibacterium flavum KCTC 52984","GT10",1
"Antarcticibacterium flavum KCTC 52984","GT19",1
"Antarcticibacterium flavum KCTC 52984","GT20",1
"Antarcticibacterium flavum KCTC 52984","GT28",1
"Antarcticibacterium flavum KCTC 52984","GT35",1
"Antarcticibacterium flavum KCTC 52984","GT51",3
"Antarcticibacterium flavum KCTC 52984","GT0",5
"Antarcticibacterium flavum KCTC 52984","PL26",1
"Antarcticibacterium flavum KCTC 52984","CE4",1
"Antarcticibacterium flavum KCTC 52984","CE11",1
"Antarcticibacterium flavum KCTC 52984","CE14",1
"Antarcticibacterium flavum KCTC 52984","CBM38",1
"Antarcticibacterium flavum KCTC 52984","CBM48",3
"Antarcticibacterium flavum KCTC 52984","CBM50",8
"Antarcticibacterium flavum KCTC 52984","CBM57",4
"Apibacter sp. B3706","GH3",2
"Apibacter sp. B3706","GH25",1
"Apibacter sp. B3706","GH73",1
"Apibacter sp. B3706","GT1",2
"Apibacter sp. B3706","GT2",25
"Apibacter sp. B3706","GT4",11
"Apibacter sp. B3706","GT5",1
"Apibacter sp. B3706","GT9",3
"Apibacter sp. B3706","GT14",2
"Apibacter sp. B3706","GT19",1
"Apibacter sp. B3706","GT28",1
"Apibacter sp. B3706","GT30",2
"Apibacter sp. B3706","GT51",2
"Apibacter sp. B3706","GT0",1
"Apibacter sp. B3706","CE11",1
"Apibacter sp. B3706","CE14",1
"Apibacter sp. B3706","CBM50",4
"Aquiflexum balticum DSM 16537","GH2",3
"Aquiflexum balticum DSM 16537","GH3",2
"Aquiflexum balticum DSM 16537","GH5",3
"Aquiflexum balticum DSM 16537","GH9",1
"Aquiflexum balticum DSM 16537","GH13",8
"Aquiflexum balticum DSM 16537","GH16",4
"Aquiflexum balticum DSM 16537","GH18",2
"Aquiflexum balticum DSM 16537","GH20",3
"Aquiflexum balticum DSM 16537","GH23",4
"Aquiflexum balticum DSM 16537","GH26",2
"Aquiflexum balticum DSM 16537","GH29",2
"Aquiflexum balticum DSM 16537","GH31",1
"Aquiflexum balticum DSM 16537","GH32",1
"Aquiflexum balticum DSM 16537","GH33",2
"Aquiflexum balticum DSM 16537","GH37",1
"Aquiflexum balticum DSM 16537","GH43",3
"Aquiflexum balticum DSM 16537","GH51",1
"Aquiflexum balticum DSM 16537","GH53",1
"Aquiflexum balticum DSM 16537","GH57",2
"Aquiflexum balticum DSM 16537","GH67",1
"Aquiflexum balticum DSM 16537","GH68",1
"Aquiflexum balticum DSM 16537","GH78",1
"Aquiflexum balticum DSM 16537","GH81",1
"Aquiflexum balticum DSM 16537","GH88",1
"Aquiflexum balticum DSM 16537","GH95",1
"Aquiflexum balticum DSM 16537","GH97",1
"Aquiflexum balticum DSM 16537","GH109",1
